file_source,final_score,p1_green1,p1_green2,p1_green3,p1_green4,p1_green5,p1_yellow1,p1_yellow2,p1_yellow3,p1_yellow4,p1_yellow5,p1_white1,p1_white2,p1_white3,p1_white4,p1_white5,p1_blue1,p1_blue2,p1_blue3,p1_blue4,p1_blue5,p1_red1,p1_red2,p1_red3,p1_red4,p1_red5,p2_green1,p2_green2,p2_green3,p2_green4,p2_green5,p2_yellow1,p2_yellow2,p2_yellow3,p2_yellow4,p2_yellow5,p2_white1,p2_white2,p2_white3,p2_white4,p2_white5,p2_blue1,p2_blue2,p2_blue3,p2_blue4,p2_blue5,p2_red1,p2_red2,p2_red3,p2_red4,p2_red5,1_count,2_count,3_count,4_count,5_count,green_count,yellow_count,white_count,blue_count,red_count,p1_hand_sum,p1_avg_value,p2_hand_sum,p2_avg_value,p1_unique_cards,p2_unique_cards,avg_max_possible_progress
game03b1f5619815344d.log,4,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,3,1,0,2,2,3,1,2,8,1.6,14,2.8,4,5,0.4
game21aeb1656c281dc4.log,7,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,2,3,0,0,2,2,3,1,2,7,1.4,11,2.2,4,5,1.0
game3929ec7c40709c08.log,12,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,6,2,2,0,0,1,1,3,3,2,7,1.4,9,1.8,4,4,1.2
game358f36628a560feb.log,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,2,3,2,1,2,2,0,3,3,14,2.8,14,2.8,5,5,0.4
game79fc66a1c8fe1cd2.log,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,2,2,2,2,3,2,1,17,3.4,11,2.2,5,4,0.4
game632c2cb723aa191b.log,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,4,1,3,3,1,1,2,18,3.6,13,2.6,5,4,0.4
game51c2aa99cb50e108.log,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,3,1,2,2,0,3,2,4,1,14,2.8,15,3.0,4,5,0.4
game739d2dec11b5e572.log,19,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,2,2,2,2,0,3,1,4,2,14,2.8,16,3.2,5,5,1.0
game428a15de1dc54549.log,11,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,2,2,2,3,3,0,2,18,3.6,11,2.2,5,5,0.6
game465b7071feeb963d.log,8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,1,3,4,2,0,14,2.8,12,2.4,5,5,0.8
gamef2067c160c8dccf2.log,17,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,1,3,1,1,1,2,3,1,3,14,2.8,10,2.0,5,5,1.2
game6c91ead4609b24a4.log,14,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,2,3,1,1,3,2,2,2,13,2.6,15,3.0,5,5,0.8
game30e0df6065f5d82d.log,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,0,3,3,1,0,3,12,2.4,11,2.2,5,5,1.2
gamee722786504d846b8.log,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,0,3,3,1,0,3,12,2.4,11,2.2,5,5,1.2
game818095007870966a.log,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,2,1,0,4,2,1,3,14,2.8,13,2.6,5,5,0.4
gamedaa84a29184ad897.log,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,1,1,3,2,3,1,11,2.2,11,2.2,5,5,1.6
gamea656a5a2fae98981.log,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,2,3,2,0,0,4,1,2,3,11,2.2,13,2.6,4,5,1.0
game77e8a9eff09f12f5.log,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,2,3,1,3,3,1,2,17,3.4,17,3.4,5,4,0.4
game28f5f6e1e8ef7460.log,17,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,2,3,1,3,2,1,1,3,16,3.2,13,2.6,5,5,0.8
game67758e7b3663cfbd.log,8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,0,5,2,1,3,3,2,1,18,3.6,16,3.2,5,5,0.4
game555387b98e396b7e.log,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,2,0,4,4,0,0,2,3,3,2,14,2.8,16,3.2,5,4,0.4
gameb46f09b1419340fb.log,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,2,0,4,4,0,0,2,3,3,2,14,2.8,16,3.2,5,4,0.4
game1963240920653268.log,18,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,3,2,1,4,2,0,3,16,3.2,18,3.6,5,5,0.2
game3b8c6d7dcbe08e02.log,16,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3,3,1,3,0,1,2,4,1,2,13,2.6,11,2.2,5,5,0.8
game7df7ef7b68c95a53.log,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,2,0,2,1,1,3,2,3,1,14,2.8,8,1.6,5,5,1.0
gamec1f0920b2e3611fe.log,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,3,2,1,1,1,2,2,2,3,9,1.8,15,3.0,5,5,0.8
game8b7edbd70d3c0ffb.log,16,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,3,1,1,1,1,3,2,4,0,15,3.0,7,1.4,5,4,0.8
game6a02ea36a418f901.log,20,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,5,2,1,2,0,0,2,2,3,3,9,1.8,11,2.2,5,5,1.4
game83240fa4e3e829c4.log,17,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,2,0,3,3,1,2,1,10,2.0,10,2.0,5,5,1.0
game8813712622e5c3eb.log,14,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,0,1,2,2,2,3,2,1,13,2.6,11,2.2,5,5,1.2
gamed0f1ee33d400700b.log,9,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,3,2,0,3,2,3,1,1,12,2.4,12,2.4,5,5,1.0
game1eb2c9008de87e95.log,5,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,4,2,1,1,4,2,1,2,11,2.2,17,3.4,4,4,0.4
game876eb44aafbc1562.log,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,2,1,2,1,3,1,3,2,13,2.6,14,2.8,5,5,1.0
gameb57e6b084af6b8e6.log,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,2,2,2,0,3,3,3,1,14,2.8,17,3.4,5,5,0.2
game30667911f85cdf1c.log,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,5,1,3,1,0,0,2,3,3,2,11,2.2,9,1.8,5,5,1.0
game5b032595e635d01d.log,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,4,1,1,3,2,0,3,2,11,2.2,15,3.0,5,5,1.0
game2d317c0ba844359a.log,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,2,5,0,1,1,2,1,3,3,10,2.0,16,3.2,5,5,0.4
game11361a07a337e7f5.log,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,2,2,0,0,4,1,5,0,11,2.2,12,2.4,5,5,1.6
game83d1bccedd2e7987.log,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,1,4,2,0,4,2,1,3,14,2.8,19,3.8,5,5,0.4
gameb218275e101bdc69.log,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,1,4,2,0,4,2,1,3,14,2.8,19,3.8,5,5,0.4
gameeffadd32881f71aa.log,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,4,1,1,2,2,3,0,3,12,2.4,14,2.8,5,5,1.0
gameb214d7e5bd5ab9c5.log,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,1,2,3,2,2,1,2,16,3.2,11,2.2,5,5,0.8
game7e77c714733657cf.log,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2,3,0,0,4,2,4,0,13,2.6,12,2.4,5,4,0.8
game95dc699be499393f.log,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,1,3,1,0,2,6,0,2,15,3.0,12,2.4,5,4,0.6
game37842a268ae177bb.log,13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,3,1,0,2,3,2,2,1,13,2.6,10,2.0,5,5,0.8
game35e403fc93cbfe34.log,14,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,1,2,3,2,0,2,5,3,0,15,3.0,17,3.4,4,5,0.4
gamed08e3219a643a29d.log,5,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,1,2,3,2,0,2,5,3,0,15,3.0,17,3.4,4,5,0.4
game240c9fc2165b78d2.log,14,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,3,0,0,3,2,2,1,2,10,2.0,10,2.0,5,4,0.8
gamea92e486fa1a46087.log,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,3,0,0,3,2,2,1,2,10,2.0,10,2.0,5,4,0.8
game4ad57a326dced2b4.log,15,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,3,1,1,1,2,5,1,1,12,2.4,13,2.6,5,5,1.4
game114126d326e559b5.log,6,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,1,2,1,2,0,4,2,1,3,15,3.0,11,2.2,5,4,0.4
game3067863194ef7db8.log,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,1,2,1,2,0,4,2,1,3,15,3.0,11,2.2,5,4,0.4
game632e2753c8844762.log,18,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,2,3,2,0,3,1,2,4,14,2.8,18,3.6,5,4,0.4
game626512c17d955cf9.log,20,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,6,0,0,2,3,2,2,1,11,2.2,12,2.4,5,4,1.0
game889477811c7b9a01.log,16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2,3,0,3,0,3,2,3,2,15,3.0,15,3.0,4,5,0.6
game07c69ccb3111baf0.log,16,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,3,1,2,1,3,0,3,3,2,2,15,3.0,15,3.0,5,5,0.6
gamec3115d7ebfae4a34.log,10,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,2,3,3,0,1,4,0,3,2,13,2.6,14,2.8,5,4,0.6
gameec7984ef41617682.log,20,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,1,0,1,5,2,2,0,11,2.2,11,2.2,5,4,1.2
gamef926a1aeb83c4c17.log,13,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,4,2,1,3,3,1,2,1,15,3.0,14,2.8,5,5,0.4
game09229adb1aa4efa4.log,8,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,5,2,0,1,3,2,2,2,15,3.0,11,2.2,5,4,0.6
gamef22f84a9e5ab3e14.log,15,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,2,2,1,0,5,2,2,1,12,2.4,14,2.8,5,5,1.4
game5f46b08f316397c6.log,7,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,4,2,0,2,4,1,2,1,12,2.4,13,2.6,5,5,0.6
game1d5f3635d30ef46d.log,9,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,5,1,2,2,0,1,3,2,2,2,12,2.4,9,1.8,5,5,0.8
game8a868c8db22264b8.log,20,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3,2,3,2,0,0,4,1,1,4,11,2.2,13,2.6,4,5,1.6
game18badc068d99622d.log,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,3,3,1,2,1,0,2,0,4,4,12,2.4,13,2.6,5,4,1.0
game97e72604a00a404b.log,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,3,1,3,1,0,3,1,1,5,15,3.0,13,2.6,5,5,0.8
gamed00251c301b68cf4.log,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,1,2,1,1,2,2,3,2,10,2.0,14,2.8,5,5,1.0
gamee754ce116045f91a.log,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,4,1,0,5,2,1,2,16,3.2,13,2.6,4,5,1.0
gamedf78dc4e98362f50.log,12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,4,1,2,0,1,3,1,2,3,10,2.0,12,2.4,5,5,1.2
game654c51b69a9f1ea8.log,7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,3,3,3,1,0,1,2,1,2,4,9,1.8,13,2.6,5,5,1.0
gamee29a69a7497f30ac.log,22,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,3,1,1,0,5,1,3,1,12,2.4,13,2.6,5,5,0.8
game3efa130b31c78474.log,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,2,1,1,2,3,2,3,0,12,2.4,11,2.2,5,5,0.8
game080e5b2dddad25ac.log,15,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,3,2,1,3,1,0,3,2,3,2,15,3.0,12,2.4,5,4,0.6
game1e5cb6231e806d7a.log,19,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,2,2,2,0,1,3,2,1,3,10,2.0,12,2.4,5,5,1.2
game286d9eaa877a8edf.log,17,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,1,3,5,0,1,10,2.0,15,3.0,5,5,1.6
gameb584bdbcdbbd812d.log,16,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,1,3,5,0,1,10,2.0,15,3.0,5,5,1.6
gamede69bfcd53759a99.log,19,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,1,1,1,1,2,3,3,1,11,2.2,12,2.4,5,5,1.4
game08fd0bbfec107269.log,7,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,4,2,1,1,2,0,2,3,1,4,10,2.0,15,3.0,5,4,1.2
game5fdf13e28ed6aa5a.log,20,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,4,2,3,0,1,10,2.0,14,2.8,5,4,1.2
game5eea47e850ed8814.log,8,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,2,1,4,3,1,1,11,2.2,14,2.8,5,4,1.0
gamec0b1e5dc5b26d1b6.log,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,3,2,2,2,4,1,2,1,15,3.0,17,3.4,5,5,0.4
game57354d27d85548bd.log,18,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,2,1,1,6,1,1,1,15,3.0,12,2.4,5,5,1.0
game0507c949f6bccbf2.log,18,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,2,2,3,1,0,4,2,3,1,13,2.6,16,3.2,5,5,0.8
game4c6a3a80181380ae.log,15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,6,1,1,2,0,0,3,2,2,3,12,2.4,7,1.4,5,4,1.0
gamed396c34f3ae7ca71.log,18,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2,2,2,1,1,3,2,4,0,12,2.4,14,2.8,5,5,1.0
game129fa298fb6a4ff8.log,6,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,2,2,2,0,1,4,1,1,3,10,2.0,12,2.4,5,5,1.0
