file_source,final_score,p1_green1,p1_green2,p1_green3,p1_green4,p1_green5,p1_yellow1,p1_yellow2,p1_yellow3,p1_yellow4,p1_yellow5,p1_white1,p1_white2,p1_white3,p1_white4,p1_white5,p1_blue1,p1_blue2,p1_blue3,p1_blue4,p1_blue5,p1_red1,p1_red2,p1_red3,p1_red4,p1_red5,p2_green1,p2_green2,p2_green3,p2_green4,p2_green5,p2_yellow1,p2_yellow2,p2_yellow3,p2_yellow4,p2_yellow5,p2_white1,p2_white2,p2_white3,p2_white4,p2_white5,p2_blue1,p2_blue2,p2_blue3,p2_blue4,p2_blue5,p2_red1,p2_red2,p2_red3,p2_red4,p2_red5,p1_1_count,p1_2_count,p1_3_count,p1_4_count,p1_5_count,p1_hand_sum,p1_avg_value,p2_1_count,p2_2_count,p2_3_count,p2_4_count,p2_5_count,p2_hand_sum,p2_avg_value,id, ai, deck, score, time, first,ai,deck,score,age,boardgameexp,gamer,hanabiexp,recent,maxscore,intention,skill,like,publish
game06aa61e792a60649.log,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,1,1,0,12,2.4,0,3,1,1,0,13,2.6,4884f857be239a22, intentional,6602,14,1489700020.0, no, full,1,18, 20s, 1, no, 1, , 1, 3, 4, 5, yes
game06ccb1165b4e3910.log,6,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,1,12,2.4,1,0,2,1,1,16,3.2,5d82cb8a155dbd34, full,8410,7,1490303227.0, no, full,5,21, 20s, 4, yes, 3, 4, 3, 4, 5, 5, yes
game06ec2725db98d0d7.log,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,2,1,16,3.2,3,0,1,1,0,10,2.0,c42b59a695868588, outer,4,18,1490302369.0, yes, outer,4,18, 30s, 4, yes, 3, 3, 2, 4, 1, 1, yes
game06f235fa0d5fe519.log,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1,0,12,2.4,0,0,3,1,1,18,3.6,19dbddedf07994e2, intentional,3089,6,1489963690.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game06fe4182f7138e90.log,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,1,12,2.4,2,0,2,1,0,12,2.4,ca0922b34e670338, full,5610,15,1492723590.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0723704fc42b7b02.log,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1,17,3.4,2,1,0,1,1,13,2.6,4884f857be239a22, outer,269,6,1489700666.0, no, full,1,18, 20s, 1, no, 1, , 1, 3, 4, 5, yes
game072f36e22db36a90.log,11,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3,1,18,3.6,2,1,1,0,1,12,2.4,d2f1c88c0be4a19b, outer,3132,8,1490127654.0, no, intentional,4,13, 30s, 4, yes, 3, 4, 1, 2, 2, 2, yes
game07655ce2dffbad6e.log,18,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,15,3.0,2,1,1,1,0,11,2.2,19dbddedf07994e2, intentional,7622,17,1489700845.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0794935cb685621a.log,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,1,0,14,2.8,2,1,1,0,1,12,2.4,90c7b3288d046c3a, full,8533,14,1492732332.0, no, outer,1,5, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
game07a95aab32e4a84a.log,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,0,1,1,13,2.6,2,0,3,0,0,11,2.2,7f6593400354747f, full,1,14,1490377692.0, yes, full,1,14, 20s, 3, yes, 2, 2, 1, 1, 1, 2, yes
game07bf9f422ce5c4b2.log,7,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,3,0,0,12,2.4,3,0,1,0,1,11,2.2,5f60b9ee05cf73cc, intentional,5181,14,1490318349.0, no, full,2,18, 20s, 4, yes, 3, 3, 1, 4, 4, 4, yes
game07bfb2e176db709b.log,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,2,0,0,10,2.0,2,1,0,1,1,13,2.6,19dbddedf07994e2, full,1073,17,1490726376.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game07c2d48e40f59787.log,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,15,3.0,2,1,1,0,1,12,2.4,e9402a9ba7d42b70, full,2540,19,1490386928.0, no, full,2,17, 40s, 4, yes, 3, 4, 1, 3, 2, 2, yes
game07c69ccb3111baf0.log,16,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,15,3.0,2,0,1,0,2,15,3.0,19dbddedf07994e2, outer,3402,2,1490723281.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game07cc16627d3ea404.log,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,2,0,12,2.4,0,2,1,2,0,15,3.0,ca0922b34e670338, outer,2123,13,1491790120.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game080e5b2dddad25ac.log,15,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,1,1,1,15,3.0,2,1,0,2,0,12,2.4,1b17ab93ed1184b4, outer,4510,15,1491689956.0, no, full,3,8, 40s, 4, yes, 2, 2, 1, 4, 4, 3, yes
game082cc1ee81389d88.log,13,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,3,0,16,3.2,1,0,1,2,1,17,3.4,92859eb517ad4608, intentional,7628,17,1489884735.0, no, outer,3,8, 20s, 4, yes, 3, 4, 2, 4, 2, 2, yes
game08711263ca6a1121.log,17,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,1,0,1,0,9,1.8,2,0,1,2,0,13,2.6,19dbddedf07994e2, intentional,1416,5,1490731678.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game08c422bc92cf6923.log,13,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,16,3.2,1,0,2,2,0,15,3.0,19dbddedf07994e2, full,1007,9,1489793982.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game08d19bca9b79f82d.log,15,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,1,0,0,9,1.8,1,1,0,2,1,16,3.2,ca0922b34e670338, outer,4704,15,1491887794.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game08e5ee299390c5d3.log,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,2,0,13,2.6,1,0,1,2,1,17,3.4,4dfaca0d49a903d7, intentional,3,16,1490541115.0, yes, intentional,3,16, 30s, 4, yes, 2, 2, 2, 5, 4, 4, yes
game08fd0bbfec107269.log,7,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,2,2,0,1,0,10,2.0,2,0,1,0,2,15,3.0,e55525e0b2004294, intentional,2128,19,1490340999.0, no, intentional,5,19, 20s, 4, yes, 4, 4, 4, 3, 3, 3, yes
game08feaa7bb8a18523.log,10,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,16,3.2,3,0,0,2,0,11,2.2,2c99b217faca51f8, outer,9209,3,1490125520.0, no, outer,3,10, 20s, 4, yes, 4, 4, 4, 4, 2, 4, yes
game09229adb1aa4efa4.log,8,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,2,0,15,3.0,2,0,3,0,0,11,2.2,cc9f58c126cc648e, full,6618,5,1490063815.0, no, outer,4,13, 50s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game093a6d14f13dcc19.log,19,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,18,3.6,1,1,3,0,0,12,2.4,ca0922b34e670338, full,2442,9,1491797665.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game095f114d56b4fbc5.log,16,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,18,3.6,2,1,1,1,0,11,2.2,ca0922b34e670338, intentional,7644,17,1491888344.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game09726c9e4734c077.log,16,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,0,10,2.0,1,0,1,2,1,17,3.4,e55525e0b2004294, outer,4067,19,1490337381.0, no, intentional,5,19, 20s, 4, yes, 4, 4, 4, 3, 3, 3, yes
game09a7c4148f1c43a3.log,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,1,14,2.8,2,1,2,0,0,10,2.0,b4ac7c5d48229d6c, outer,3,3,1492978158.0, yes, outer,3,3, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
game09acf36a5c08845d.log,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,1,1,14,2.8,1,0,1,1,2,18,3.6,19dbddedf07994e2, outer,1984,9,1489739907.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game09c30f42d7da13d0.log,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,16,3.2,1,0,2,1,1,16,3.2,b0241aa48c88bd1b, full,3,11,1490428733.0, yes, full,3,11, 20s, 4, yes, 3, 3, 3, 3, 1, 1, yes
game09fa4fddcde625a6.log,19,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,12,2.4,1,1,2,0,1,14,2.8,83f14b7437375831, intentional,2731,12,1490042186.0, no, intentional,2,18, 20s, 4, yes, 3, 3, 1, 3, 3, 2, yes
game0a0d4f1a81194dff.log,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,10,2.0,1,0,2,1,1,16,3.2,ca0922b34e670338, full,8879,20,1492585974.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0a4060c48f50eed9.log,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,7,1.4,1,1,0,1,2,17,3.4,33ba844cbb15fecd, outer,7764,17,1493052188.0, no, full,3,5, 20s, 3, no, 1, 1, 1, 4, 3, 4, yes
game0a7c614f914a7e54.log,17,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,2,0,15,3.0,0,1,1,2,1,18,3.6,ca0922b34e670338, full,7238,16,1492564992.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0acb9040447cff9d.log,9,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,21,4.2,2,1,1,0,1,12,2.4,8a6febcf85c544d4, outer,8115,4,1489998697.0, no, intentional,5,20, , , , , , , , , , yes
game0b0d1a51611d06ba.log,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,1,0,0,9,1.8,1,2,0,2,0,13,2.6,f17c71b6d21b5f4f, intentional,5,5,1489698904.0, yes, intentional,5,5, 20s, 4, yes, 1, 1, 1, 3, 3, 3, yes
game0b0f72b2daac5a5a.log,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,7,1.4,1,0,2,1,1,16,3.2,19dbddedf07994e2, full,6573,17,1489739153.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0b5039b462af2d84.log,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,15,3.0,3,0,1,1,0,10,2.0,be67603ea9cfc3d5, intentional,4,18,1490322412.0, yes, intentional,4,18, 30s, 4, yes, 4, 4, 4, 2, 2, 1, yes
game0bdbd00ae11bb04a.log,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,11,2.2,2,2,0,0,1,11,2.2,19dbddedf07994e2, outer,9512,2,1490731471.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0c06cf91fc648a7a.log,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,12,2.4,2,1,1,0,1,12,2.4,ca0922b34e670338, intentional,7194,16,1491852678.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0c420b6bf684e79d.log,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,0,10,2.0,0,0,1,4,0,19,3.8,ca0922b34e670338, intentional,3162,18,1491909245.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0c5ee326e199b54f.log,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,0,11,2.2,1,1,1,2,0,14,2.8,ca0922b34e670338, outer,8189,17,1492594629.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0c7675f7ce5e1778.log,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,14,2.8,1,1,1,1,1,15,3.0,19dbddedf07994e2, full,5732,10,1490136016.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0c852e9f529f029b.log,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,0,15,3.0,1,1,1,1,1,15,3.0,19dbddedf07994e2, intentional,6634,8,1490726064.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0c9f3edff74cf9d2.log,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,1,0,12,2.4,0,1,2,1,1,17,3.4,b42f6b3c826e14ff, intentional,8856,16,1490366580.0, no, outer,3,5, 30s, 4, yes, 3, 3, 3, 3, 2, 2, yes
game0cc4d45de6f56e93.log,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1,12,2.4,2,1,1,1,0,11,2.2,768862e11a280fd0, outer,2924,4,1490375637.0, no, outer,5,6, , , , , , , , , , yes
game0ce5d502839cda16.log,19,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,8,1.6,2,1,1,1,0,11,2.2,19dbddedf07994e2, outer,908,6,1489794381.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0d2c7e3c9ad3d492.log,19,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,14,2.8,2,2,0,1,0,10,2.0,ca0922b34e670338, outer,6591,17,1492589461.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0d2e7796d640a95b.log,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,17,3.4,1,1,3,0,0,12,2.4,befac2ddbf9df4dd, full,1,19,1490318410.0, yes, full,1,19, 50s, 3, yes, 1, 1, 1, 4, 4, 5, yes
game0d488299b79d0d4d.log,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1,19,3.8,0,1,1,2,1,18,3.6,0313454f0e513527, intentional,6964,2,1490325964.0, no, outer,2,7, , , , , , , 3, 2, 4, yes
game0d491f1d68694121.log,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,3,18,3.6,3,1,1,0,0,8,1.6,19dbddedf07994e2, outer,2818,7,1489921349.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0da7bfcad0d0af16.log,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,13,2.6,1,1,2,0,1,14,2.8,2119fe68a204e42a, full,6288,6,1490323618.0, no, outer,2,4, 20s, 4, yes, 4, 4, 4, 3, 2, 4, yes
game0dbecb39523fa281.log,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,10,2.0,0,1,2,2,0,16,3.2,cac4664e95e21547, full,2,19,1490056576.0, yes, full,2,19, 20s, 3, yes, 2, 3, 2, 4, 4, 4, yes
game0dd953aa8e81e0be.log,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,8,1.6,0,3,1,0,1,14,2.8,37c7c349aa426fce, intentional,4,17,1490145055.0, yes, intentional,4,17, 50s, 4, yes, 3, 4, 1, 3, 3, 3, yes
game0e1feae5e8e08bc8.log,18,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,0,11,2.2,3,0,1,1,0,10,2.0,7007a1f9c84cefe6, outer,334,13,1490312532.0, no, outer,3,11, 40s, 4, yes, 3, 4, 1, 3, 2, 2, yes
game0e3846cf653f7a1a.log,18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,6,1.2,1,1,0,1,2,17,3.4,19dbddedf07994e2, full,8773,12,1489795296.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0e4b5d8464120a1d.log,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,1,0,2,15,3.0,1,1,0,1,2,17,3.4,ca0922b34e670338, outer,4099,16,1492588409.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0e5117508cdde976.log,13,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,6,1.2,1,2,1,0,1,13,2.6,19dbddedf07994e2, full,6345,11,1489706390.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0e63c25580d9d9d9.log,19,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,2,0,1,0,10,2.0,1,1,2,0,1,14,2.8,19dbddedf07994e2, outer,1256,0,1490133634.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game0f463e47c19579c5.log,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,11,2.2,1,2,1,1,0,12,2.4,ca0922b34e670338, full,436,17,1491794134.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0f563f95858e44ce.log,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,1,0,1,11,2.2,3,0,1,1,0,10,2.0,ca0922b34e670338, intentional,534,16,1491767195.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0f682760d3bd7072.log,15,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,3,0,0,12,2.4,1,2,1,1,0,12,2.4,ca0922b34e670338, outer,5911,5,1492720954.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game0f791fbba78e3cfc.log,6,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,3,1,0,0,1,10,2.0,4,0,1,0,0,7,1.4,8f48cd1f7a4fa984, full,1484,12,1490299992.0, no, outer,5,7, 20s, 4, yes, 4, 4, 2, 4, 4, 3, yes
